,FIPS,Jan_p,Feb_p,Mar_p,Apr_p,May_p,Jun_p,Jul_p,Aug_p,Sep_p,Oct_p,Nov_p,Dec_p,Jan_t,Feb_t,Mar_t,Apr_t,May_t,Jun_t,Jul_t,Aug_t,Sep_t,Oct_t,Nov_t,Dec_t,Jan_soi,Feb_soi,Mar_soi,Apr_soi,May_soi,Jun_soi,Jul_soi,Aug_soi,Sep_soi,Oct_soi,Nov_soi,Dec_soi,snow
48,08049,1.6940086424847296,1.4974178374099663,0.6636282409852204,1.4237237188336258,1.3362849812277728,0.1403722366833149,3.7779626774064985,1.0534125742297367,1.3149156799171673,1.4755799454169019,0.5388563899868248,2.4153796075082994,18.42237625808671,18.27257672204109,30.294614223731372,38.31198830409357,43.52249575551783,54.53294346978557,57.493114506696855,55.150484925152846,48.523747276688454,37.55587181109003,30.172847150556134,17.076542161856256,1.1,0.5,0.7,-0.3,0.0,-0.4,0.0,-0.2,0.2,0.3,0.3,-0.6,72.3097583556911
49,08049,1.2029801839528385,1.436025014459225,2.0622608744548105,4.251899235491529,2.687136277287421,0.11223092068114952,2.4121658064666076,2.1901482502877245,3.8198372229220054,2.0537396769896774,1.5947708369518443,2.046422329844069,11.11691190341445,14.508616674429435,24.18590831918506,29.361695906432754,41.42774948122996,52.67334307992203,56.51622335408413,54.467933353307366,49.338544891640865,34.64089184060721,26.664003554638228,13.401585230866539,-0.1,-0.2,1.5,0.2,0.8,1.2,0.8,0.2,0.3,-0.1,0.7,0.1,131.79988729183353
50,08049,3.0378534351909647,3.2119571510360982,2.6995693147432283,2.1545085614233215,3.3171192475492384,0.44708980338546916,2.1886633611113013,2.3864861109904587,2.574836391678497,1.2781663263128935,2.8271342098659034,2.924238210494655,15.31297438330171,20.38671987969229,25.189647902171615,32.2687908496732,41.29032258064517,49.14197984749454,56.35603125658866,51.759107604558515,49.31330409356725,39.59643019630037,24.34276745786034,20.04904734955668,1.4,0.1,-0.9,0.8,0.5,0.2,-0.2,-0.7,-0.7,-0.6,-0.9,-0.6,166.06064270861106
51,08049,0.8252264290502276,2.2471341050254097,1.3836202239789197,2.0266961306428124,4.192762915193121,0.757482038429407,2.4885679894984243,0.9828170049630005,1.0670154057739871,1.7834067584589324,2.561803748501689,2.3929414324678633,20.21251539665102,22.865548827821762,30.18147519335974,34.27909356725147,39.88803999245425,53.39439571150097,53.76919449160536,54.476702508960585,49.52243177387915,41.35832861724204,24.844639376218325,15.969348180698429,-0.8,0.2,-0.7,0.0,-0.7,-0.6,-1.1,-1.4,-1.6,-1.7,-0.5,-0.6,79.52996619843417
52,08051,1.2606792929292927,1.8420606060606057,2.1890101010101013,3.3152626262626264,1.2574545454545456,0.49172727272727274,2.7598282828282836,1.4278181818181819,2.8142626262626256,2.5454949494949495,2.315989898989899,2.0529473304473305,14.931227598566307,18.994321018214826,29.599148566487276,36.98967874717875,41.38500531726338,53.30360334110334,55.95542897962254,53.8995713963456,51.4998581973582,37.474183835877376,27.78360398860399,12.032719520622743,-0.1,-1.8,-0.4,0.2,1.2,0.3,0.5,-0.2,-0.7,0.3,-0.5,-0.2,84.88182178932178
53,08051,1.4952247474747475,1.0414999999999999,4.875388888888888,2.479972222222222,0.9396424963924964,1.7166338383838384,2.3397979797979795,1.912732323232323,1.7589090909090908,1.7575757575757578,3.4357157287157283,0.8370678210678213,11.557618367295786,20.622279588651267,23.098749906007974,30.239295935545936,41.12465191618417,50.081718004218004,54.97965851352949,54.46338473354603,47.95026778776779,40.53119018078695,24.05489871239871,16.631542964204257,0.6,0.3,-0.7,-0.6,-1.0,-0.1,0.0,-0.4,-1.5,-1.0,-0.7,-1.8,125.4072546897547
54,08051,0.7773434343434343,1.7846136363636362,3.365262626262626,1.4702323232323231,2.714886363636364,1.13285101010101,2.412040404040404,3.025118686868686,1.204,0.7234343434343434,3.2099931457431454,2.128468253968254,14.902786729399631,20.75723416210142,28.40073770315706,37.58847865097866,45.24135004780166,48.95864135864136,52.913801252510936,53.077924763408646,47.88597652347652,42.01289839193064,20.468852166352168,13.560624187640318,-2.9,-0.9,-2.0,-1.0,0.3,-0.6,-0.6,0.4,0.1,-1.4,-0.7,-0.6,99.51580086580087
55,08051,3.4510050505050502,6.061313131313132,3.0769444444444445,3.0983333333333336,2.1671388888888887,0.8688888888888889,0.9173333333333336,2.219222222222222,1.8394444444444444,2.8564722222222216,2.746131313131313,1.2574848484848486,16.549980172157593,18.394693801773453,25.014879878186324,31.056981999481998,41.45139121631057,48.32134143634144,54.32041005589392,53.5640477354187,47.640145502645495,37.551168365684504,20.563063973063972,14.428096768822575,-0.9,-0.7,-0.5,-1.2,-0.3,-0.8,-0.8,-0.9,-0.7,-1.1,-0.1,0.2,155.50717171717173
56,08051,0.8848181818181818,3.6796565656565656,1.4316035353535352,3.3129595959595965,1.101676767676768,0.7642424242424241,0.3526262626262626,1.8995050505050504,1.7254242424242427,2.1694141414141415,3.272171717171717,1.5892272727272727,15.321128602580211,15.28040101491429,28.081609519512746,34.28421092796093,44.498227578872736,55.043772893772896,57.24144806806097,57.14259127968806,48.76113886113886,37.08345149474182,23.18021978021978,18.015170716380393,-0.1,0.3,-0.7,-1.3,-0.7,-0.4,-1.3,-1.2,-1.6,-1.1,-0.6,-1.2,101.28421717171717
57,08051,2.382532828282828,3.919883116883117,5.21030303030303,3.2997878787878787,5.114929292929293,1.3831616161616163,1.9144949494949497,1.4464747474747475,1.91210101010101,0.7900000000000001,1.8643232323232324,1.3711363636363638,16.200742805581516,25.032091802003308,26.669487770294225,31.004212454212457,38.20472941037457,47.95512820512819,53.37903225806452,57.3417227933357,48.32772435897436,36.95444877702943,29.018681318681317,20.308046791917754,-0.4,-0.1,0.8,-0.7,-0.4,0.1,0.4,0.3,0.3,0.0,0.0,-0.5,137.20851010101012
58,08051,4.291616161616162,4.171747474747474,2.840517676767677,2.4101641414141413,0.8394516594516594,1.5188585858585857,1.0354040404040403,0.6727474747474748,1.9971843434343437,3.2021919191919195,2.786646464646464,4.489686868686869,14.83915278270117,20.340853836429062,24.231862223797712,33.37408424908425,45.420506912442384,51.73479853479853,58.40393477490251,56.465437788018434,45.93663003663004,37.268979676237734,27.527106227106227,14.552937653744108,1.0,0.3,1.1,0.8,0.3,1.2,0.7,0.7,0.6,0.6,-0.1,0.9,195.11429292929293
